,Unnamed: 0,movie_id,vote_average,genres,cast,crew,title
2975,2975,489,7.9,"[{""id"": 18, ""name"": ""Drama""}]","{1507846, 2841, 1444763, 1281440, 1281441, 1281442, 1281443, 1281445, 1281447, 1281448, 1281449, 1281450, 101803, 1228841, 1281451, 943742, 1190319, 134076, 1483455, 144578, 1693507, 1397188, 1237062, 44103, 1003974, 51918, 937042, 6613, 6614, 6615, 6616, 6617, 6618, 6619, 6620, 6621, 6622, 6623, 37981, 4572, 1239394, 1892, 1893, 1640, 1647723, 2157, 163438, 880, 95741, 1242878}","{1281538, 1394306, 12804, 1617026, 1421706, 1408779, 531, 20503, 1307, 1428511, 6392, 1074465, 1550756, 60711, 564, 1317044, 950, 4023, 1522742, 1359033, 1406780, 56765, 1617016, 59839, 1378368, 1408708, 1555013, 1555014, 1555015, 1555016, 1555017, 1280074, 1208908, 1401294, 1341775, 5328, 1419090, 1286355, 37333, 1478361, 1445978, 348, 9181, 5216, 6624, 6625, 6626, 1892, 6627, 6628, 6629, 6630, 19303, 1457637, 32494, 880, 2545, 1419120, 1149941, 3192, 30715, 1189247}",Good Will Hunting
2976,2976,373314,5.3,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","{1158, 83271, 12041, 25002, 4173, 19536, 59860, 50463}","{31136, 1490497, 1024837, 62342, 45546, 1367057, 118901, 65814, 432629, 1555064, 963705, 1555066, 63099, 94047}",Misconduct
2977,2977,214,6.1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","{2144, 2464, 22434, 51042, 1795981, 139631, 2128, 2676, 2133, 2677, 36055, 2680, 2138}","{2145, 2147, 2148, 2149, 2150, 1317670, 962731, 2128, 2675, 2678, 2679, 51035}",Saw III
2978,2978,10890,6.5,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]","{119776, 95140, 2053, 61671, 777, 586, 15500, 7180, 4942, 4204, 105361, 1524, 14101, 1532, 154237, 8255}","{52871, 57132, 7182, 2287, 1524, 21781, 67349, 67350, 8858}",Stripes
2979,2979,1588,5.8,"[{""id"": 35, ""name"": ""Comedy""}]","{13446, 67850, 1748747, 1748748, 1748749, 167694, 49551, 1748750, 1748753, 59026, 1215765, 1722007, 42392, 182680, 1223965, 29214, 230945, 1607844, 1217828, 36137, 1578, 1740586, 13101, 154038, 1354806, 86969, 41662, 55115, 1088588, 205, 168014, 1748728, 1172434, 1748692, 1748693, 1748694, 1155676, 1155677, 1748702, 1223005, 1748704, 1695841, 1225571, 73700, 1748708, 17772, 17773, 17774, 17775, 69616, 1748721, 1748722, 1748723, 198772, 1748726, 1748727, 8696, 1748729, 1748732, 1748733}","{52260, 58846, 59026, 41587, 15219, 1332245, 53014, 16567, 1748754, 1748755, 53179, 62557, 23486}",Bring It On
2980,2980,316727,6.1,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","{29445, 1702789, 1635974, 1602952, 1570313, 1765773, 1758990, 188049, 1765778, 81685, 1765781, 1765782, 89239, 130843, 1765788, 1553308, 1765791, 34, 60195, 1660452, 1765667, 1765668, 73127, 1765798, 1438372, 1765802, 1765420, 59693, 1765421, 1765422, 1765423, 1683758, 1475121, 1481006, 1765806, 1674425, 1674426, 31167, 40258, 1572035, 1674440, 223050, 1622606, 1622607, 2257, 1222355, 144211, 1465427, 1674451, 1735637, 1735640, 1168858, 58333, 1650142, 9437, 56679, 59118, 1643247, 559470, 1689329, 1673586, 1757043, 1311092, 1745909, 1765621, 1765622, 10361, 1754491, 928638}","{53120, 1319040, 1401857, 1662720, 1447940, 1662721, 1662724, 1662725, 1662726, 19081, 1662728, 1459723, 1662730, 1662732, 1364117, 1527445, 1414935, 1039265, 1473447, 1532072, 1319731, 1030966, 1410106, 54843, 54844, 1401149, 1393859, 1434563, 1358021, 60870, 1585731, 1476170, 1345614, 1468624, 1537105, 1643606, 1533529, 92380, 865, 1186277, 1186278, 1186279, 67560, 1496422, 1428842, 494, 1662702, 1662707, 1546356, 1662708, 1464950, 1332599, 1662713, 1662715, 84348, 1662717}",The Purge: Election Year
2981,2981,10314,5.7,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","{122756, 57108, 58006, 20387, 15012, 102313, 38581, 154295, 21561, 10690, 57553, 7166, 11863, 26457, 88161, 8167, 18793, 33260, 17773, 26999, 19578, 20220, 56574}","{12997, 15306, 2987, 15307, 64815, 16464, 62512, 62706}",She's All That
2982,2982,663,5.9,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","{2320, 106644, 2464, 22434, 28869, 2133, 36055, 2138, 51036, 51037, 51038, 51039, 2144, 51040, 51041, 51042, 50020, 99181, 2680, 2684, 2687}","{1317670, 962731, 51021, 2127, 2128, 51023, 51026, 51029, 51030, 51032, 51034, 51035, 2145, 2146, 2147, 2148, 2149, 2150, 2675, 2678, 2679}",Saw IV
2983,2983,11804,5.6,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","{64674, 62914, 62916, 153849, 77222, 168455, 54634, 172843, 75532, 13549, 83023, 172847, 65202, 137971, 45428, 42710, 2232, 1182649, 3547, 1750715}","{1810432, 1810433, 1810434, 23811, 70532, 1438597, 1416454, 1673863, 1335048, 1399561, 1686019, 1810435, 1810436, 1810437, 1810438, 1810439, 1810440, 1810441, 1360274, 1770515, 1810443, 1810444, 1810445, 1810446, 1810447, 1810448, 32282, 1421722, 40608, 1302181, 1593509, 1593511, 1378728, 1299753, 56747, 61357, 1810478, 1325871, 1325872, 1409711, 25138, 25139, 58547, 62901, 1810430, 1810442, 1136056, 1810480, 67773, 1398846, 1235397, 1535309, 1608781, 1810431, 1409746, 1810423, 34004, 22100, 16854, 1400407, 1810449, 35933, 1413602, 75876, 1577061, 1441278, 1159914, 1810428, 1810479, 1800431, 223601, 1810429, 52339, 1645427, 1810422, 23415, 1810424, 1810425, 1810426, 1810427, 1457404, 43901, 1325694, 1441279}",White Noise
2984,2984,16781,6.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","{80768, 80769, 80770, 80771, 80772, 80773, 80774, 80775, 80776, 80777, 80778, 80779, 80780, 80781, 80782, 80783, 80784, 80785, 80786, 80787, 54424, 15899, 56871, 80761, 80831, 74688, 37825, 67913, 18249, 16217, 80602, 80611, 80758, 80759, 80760, 75641, 80767}","{71948, 80788, 31131, 1738656, 80801, 80802, 80803, 80804, 80805, 80806, 80807, 80808, 80809, 80810, 31915, 80811, 80812, 80813, 80814, 80815, 80816, 80817, 80818, 80819, 80820, 80821, 80822, 80823, 80824, 80825, 80826, 80827, 80828, 80830, 1400509, 80832, 40513, 80833, 80834, 80835, 80836, 80837, 80838, 80839, 80840, 80842, 80843, 62028, 80844, 80845, 80846, 80847, 80848, 9426, 80849, 80850, 61653, 80851, 80852, 80853, 80854, 80602, 80603, 80855, 80605, 80606, 80856, 80857, 1763505, 57709}",Madea's Family Reunion
2985,2985,11873,6.7,"[{""id"": 18, ""name"": ""Drama""}]","{1222016, 1006721, 1265408, 1265409, 1265410, 2178, 1265411, 59399, 1265412, 1161, 1242130, 8854, 1277, 13604, 58535, 2989, 112045, 3636, 170941, 4160, 1178314, 1265399, 992589, 4943, 148306, 1051092, 947670, 1241, 1039590, 54887, 1264489, 1264490, 1265405, 1265392, 1265393, 1265394, 1265395, 500, 1265396, 1265397, 1265398, 1265400, 1265401, 1265402, 1265403, 1265404, 57597, 1265406, 1265407}","{7170, 70841, 1032, 3661, 2989, 3769, 14877}",The Color of Money
2986,2986,9289,7.2,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]","{90624, 4353, 35586, 38914, 36992, 36358, 2567, 1208202, 37131, 10507, 522, 23694, 18964, 6679, 10655, 37793, 32162, 14242, 38053, 5800, 14121, 32554, 3754, 20393, 10158, 9908, 16310, 33722, 30778, 36028, 8253, 8254, 18364, 3648, 25154, 25155, 543813, 44998, 4165, 77260, 39757, 7503, 40529, 6610, 7505, 2770, 579413, 12373, 29655, 38358, 30551, 30936, 10459, 67676, 5341, 11998, 4958, 8545, 738, 51173, 24422, 38761, 6890, 236906, 6637, 96623, 544753, 211314, 18546, 30934, 19574, 9208, 20863}","{32097, 10340, 32293, 9894, 10151, 12264, 46470, 33261, 12495, 2704, 8502, 35318, 57142, 1338491, 2108, 1384061}",The Longest Day
2987,2987,10414,6.4,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","{2880, 14792, 147499, 277101, 65038, 22223, 1658382, 14324, 181081, 11866, 65019, 20220}","{3393, 58408, 18250, 1099, 32593, 3031, 18356, 16567}",The Mighty Ducks
2988,2988,1970,5.8,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","{6465, 20386, 20387, 20388, 20389, 4994, 107110, 20329, 15338, 552504, 216330, 592147, 11863, 8984, 11769}","{1725824, 1725825, 40834, 20355, 8708, 1725827, 1313926, 1394950, 1632014, 68112, 13585, 1411856, 113044, 1403541, 1457817, 1457818, 20382, 20383, 1341855, 20385, 1473314, 1725823, 1086377, 21035, 21036, 1330358, 113081, 1548730, 40383, 17215, 1509189, 7623, 19657, 135243, 19662, 40142, 1236560, 19155, 1725781, 20310, 135383, 1725782, 35801, 1725783, 1302747, 20316, 1725784, 1725785, 11359, 1725786, 1725787, 1316706, 1428834, 1725788, 1725796, 1725797, 1725798, 135016, 1392106, 1419119, 1725808, 23541, 432629, 1725814, 203512, 1725817, 1725818, 1725820, 1725821, 1725822, 1725815}",The Grudge
2989,2989,9614,6.5,"[{""id"": 35, ""name"": ""Comedy""}]","{31171, 106789, 59196, 7399, 1101, 392685, 58478, 191857, 11794, 10460, 170802, 20818, 53684, 17494, 4443, 19292, 1024638}","{12865, 5666, 58187, 58188, 1298, 17494, 29015, 56728, 8859, 19292}",Happy Gilmore
2990,2990,8922,6.1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","{948289, 56356, 56357, 56358, 39015, 78116, 955081, 945612, 215118, 195854, 955065, 163220, 15033, 943484, 36637, 168703}","{33288, 91144, 1324808, 1041675, 1181708, 35088, 1309593, 964509, 56349, 56351, 56352, 56353, 56354, 56350, 39455, 1574819, 1596704, 1338151, 1596705, 1596706, 1596707, 1596708, 1596709, 1596713, 1596715, 1401135, 1596717, 1596719, 1596720, 1596721, 1596722, 1596724, 1752243, 1421239, 1596729, 1596730, 1596732, 1596734, 1596735, 961600, 1596737, 1596738, 1117763, 110532, 1384388, 1481286, 134983, 1596739, 1596742, 1596745, 1596747, 1403084, 1492941, 1596748, 1596749, 1596750, 1099985, 1596751, 1596752, 1762004, 1839445, 1839446, 1432023, 1839447, 1839448, 173146, 146522, 1399130, 9437, 1562717, 1839449, 1839450, 1360097, 1783713, 1338222, 1596654, 1776, 1596655, 65782, 1553016, 1535098, 33659, 148221}",Jeepers Creepers
2991,2991,1648,6.7,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]","{154499, 61704, 80137, 148239, 28048, 1080213, 1080214, 12439, 1080215, 15903, 18355, 18359, 18360, 18361, 10939, 157502, 14801, 18386, 35157, 1040620, 6384, 2550}","{9184, 3393, 28162, 9612, 18380, 18382, 18383, 18384, 18356, 16567, 17146, 11294}",Bill & Ted's Excellent Adventure
2992,2992,17917,7.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]","{200323, 10021, 25638, 47398, 936, 140029, 26258, 125459, 41236, 43798, 249, 129437, 88894}","{10339, 3557, 6601, 9903, 15378}",Oliver!
2993,2993,74534,6.9,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]","{1005280, 1249, 10978, 6498, 1447782, 2440, 1216171, 32556, 224878, 207, 346352, 9139, 76788, 1244469, 1224727, 1229241, 177596, 5309, 3902}","{5489, 29227, 18844, 17510}",The Best Exotic Marigold Hotel
2994,2994,19405,6.6,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","{166818, 78501, 60741, 21063, 129388, 128621, 12850, 158165, 55961, 16479}","{166408, 1229561, 141706}",Recess: School's Out
2995,2995,9355,5.9,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]","{97985, 952227, 220829, 27752, 10025, 1125226, 1125227, 57424, 79376, 1001970, 1459, 938578, 138580, 2461, 187134, 127135}","{11650, 11651, 3108, 62743, 1803758, 2704, 6581, 4501, 20629, 57433, 11452, 957789}",Mad Max Beyond Thunderdome
2996,2996,10999,6.4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]","{13312, 1183969, 105089, 65508, 156869, 2053, 24967, 48136, 1737, 114696, 106730, 1100, 1103, 1228048, 6486, 999672, 16474, 26491, 52188}","{898, 1412617, 1303184, 60569, 17310, 16552, 67753, 1338669, 1338670, 1338671, 1338672, 1338673, 1338674, 1726, 1729, 1091, 1096, 1097, 55241, 1099, 2507, 36428, 555085, 1338830, 1338831, 1338832, 70610, 1338833, 1338834, 1338836, 1338837, 1338838, 557528, 1338839, 1338840, 6880, 1411683, 1680739, 197875, 1331195, 21244, 1378174}",Commando
2997,2997,321258,5.8,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","{17283, 222139, 14950, 62220, 346352, 27122, 1626008, 1029403, 1383389, 1538879}","{1609859, 23812, 1276559, 1603473, 57618, 1338134, 1410582, 27160, 59416, 6042, 1414558, 1626015, 1626017, 59811, 21156, 1473445, 1626019, 1626021, 1460011, 1622443, 62768, 52790, 1512383, 385220, 1116878, 1148750, 1203578, 1395454, 1447246, 1649998, 1649999, 1650000, 756950, 29015, 956248, 1560665, 1650001, 1650005, 1551838, 1406825, 3953, 3954, 1412722, 3189, 109429, 1128312, 68602, 957310}",The Boy
2998,2998,44040,5.8,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","{5375, 133252, 5925, 133253, 133254, 133255, 71913, 130253, 16429, 81682, 13525, 31383, 61659, 51389, 4734, 1983}","{1322113, 965383, 136, 1493522, 51987, 1193620, 958493, 1322019, 5669, 1212071, 578729, 16300, 6446, 1326769, 27572, 142520, 51897, 1460669, 1121600, 1121601, 1339459, 1316292, 1401283, 1401285, 1399502, 77147, 11614, 1423203, 1423204, 1423205, 1423206, 1423207, 1423208, 1423209, 69226, 1423210, 1423211, 1552360, 1552362, 495, 23545}",Devil
2999,2999,10426,6.0,"[{""id"": 35, ""name"": ""Comedy""}]","{56902, 73830, 51944, 53256, 65132, 58924, 58926, 2252, 54800, 9778, 98902, 98904}","{960, 22818, 65133, 10830, 65134, 65135, 65136, 9778, 57431, 34968}",Friday After Next
3000,3000,280092,6.2,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","{1153793, 62851, 1400838, 89109, 27030, 155933, 1833632, 1580200, 206505, 33834, 188081, 1317566, 17858, 1323716, 73417, 2127, 2128, 174037, 1465699, 167139, 7401, 80619, 1053291, 59117, 78321, 1369329, 20212, 106490}","{995456, 1401857, 1059590, 1478662, 1417867, 1437197, 169743, 1533588, 1657236, 1317667, 1338151, 1473447, 66730, 1548075, 1548076, 1548077, 1548078, 1548079, 1548080, 1387185, 1548081, 1548082, 1125685, 1030966, 62775, 47102, 1276601, 66494, 1494209, 73417, 21323, 1430989, 2127, 2128, 64335, 1399631, 999763, 6745, 1533529, 1451997, 90591, 1451999, 1406825, 1402475, 494, 1367920, 1547763, 1435638, 1409784, 1435642, 84348, 1178366}",Insidious: Chapter 3
3001,3001,13938,6.4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]","{4256, 41505, 58210, 3905, 45481, 74828, 77298, 77299, 170932, 5170, 1293078}","{66807, 77300, 32718, 18879}",The Last Dragon
3002,3002,10163,5.4,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]","{78690, 517, 58119, 20495, 15443, 175960, 104342, 18071, 64056, 14329, 31006}","{57090, 8523, 64049, 64050, 64052, 64053, 64054, 64055, 10393}",The Lawnmower Man
3003,3003,12182,6.4,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]","{71552, 71553, 71554, 52480, 62856, 62861, 163866, 21660, 205854, 18472, 1528360, 156591, 39995, 449, 4433, 111446, 181339, 1584998, 54247, 68842, 13936, 52852, 71551}","{5666, 52451, 3289, 62117, 1463874, 5388, 71549, 238446, 45584, 23541, 71551, 3288, 1593, 7034, 957598, 71548, 57245, 71550, 40383}",Nick and Norah's Infinite Playlist
3004,3004,1832,6.8,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]","{11662, 65166, 1573776, 20503, 9625, 15903, 1766586, 20283, 1275451, 3136, 2632, 1729865, 23629, 21197, 23630, 131024, 23633, 140881, 4566, 1892, 19302, 19303, 922344, 4971, 880}","{1401989, 18695, 1378696, 35594, 1567766, 20503, 1096345, 1656225, 5667, 59429, 1636645, 80298, 1224107, 1417002, 1275452, 1617085, 1834300, 1834303, 52161, 1834309, 1834310, 1834311, 1400905, 1683657, 1573074, 1834324, 1834325, 1521494, 1389534, 8159, 23654, 19303, 117, 74998, 1412985}",Dogma
3005,3005,9034,5.5,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","{4038, 18892, 21711, 17040, 56757, 118, 56758, 41465}","{8677, 12648, 5162, 56759, 56760, 56761, 894}",The Banger Sisters
3006,3006,15301,6.2,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]","{83810, 707, 7077, 56933, 108775, 61704, 102441, 12074, 16523, 200, 13, 49357, 192204, 11793, 34597, 13268, 14101, 8183, 1515930}","{4610, 488, 13268, 20629, 4600, 1885, 12415}",Twilight Zone: The Movie
3007,3007,10135,6.3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","{79744, 13443, 60292, 1683081, 99089, 1681938, 951198, 65827, 16431, 103856, 548663, 63941, 63942, 6473, 723, 104916, 856, 60508, 13661, 42335, 33016, 113506, 557539, 17770, 129013, 106359, 11768, 42746}","{7714, 7715, 1091, 1060, 63943, 8251, 63945, 1099, 63946, 4699}",Road House
3008,3008,26352,6.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]","{24966, 48136, 42250, 53918, 31007, 87332, 27590, 88526, 95188, 95189, 95190, 95191, 95192, 95193, 95195, 95196, 95197, 95198, 95199, 92384, 95200, 18914, 95201, 17764, 95202, 95203, 9575, 95204, 35689, 95205, 95206, 95207, 95208, 95209, 95210, 95211, 95212, 95213, 95214, 36218}",{35689},A Low Down Dirty Shame
3009,3009,20616,5.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","{1233794, 132355, 20879, 95503, 59671, 95519, 17184, 2979, 50346, 50095, 578735, 35768, 1861181, 1861182, 1861183, 1861184, 1861185, 1861186, 1861187, 1861188, 50117, 1184071, 10570, 21711, 1217616, 5973, 6486, 1787735, 1196006, 163687, 17772, 1454077}","{1619971, 60934, 3079, 1392138, 1524770, 1648166, 1077813, 1131063, 1376311, 928325, 1861190, 1861189, 1640008, 1861193, 1431625, 1640009, 1861191, 1861197, 1861192, 1861199, 1861194, 1861201, 1861195, 1861196, 1861198, 1861200, 1098838, 1861202, 1861203, 1861204, 1861205, 1861206, 1861207, 1861208, 1861209, 1861212, 1861213, 1861214, 1767012, 3177, 1861226, 13931, 1861227, 1861228, 1843822, 1861229, 1861230, 1861232, 1861233, 1861234, 1416820, 1861235, 1861236, 1861237, 1761400, 1861238, 1861239, 1861240, 1861241, 1861242, 1522819, 1396364, 1406614, 1740451, 1338533, 1408706, 1547458, 1525957, 1415887, 34541, 1236205, 1782, 17148, 52989, 52992, 52994, 68358, 51982, 19747, 1216805, 171303, 1794867, 1692476, 10570, 1399130, 26473, 6506, 1590122, 1553268, 27513, 106377, 1378700, 4500, 6044, 1513379, 1787842, 1472450, 17862, 91079, 1554886, 1411538, 1395672, 21983, 15337, 1317867, 1554923, 1031664, 1736180, 1848828}",Swimfan
3010,3010,9794,5.3,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","{51298, 59300, 59301, 59302, 59303, 59304, 9996, 13645, 16846, 58511, 43120, 52052, 53400, 31837, 20190}","{47364, 21223, 1338215, 59305, 41674, 15306, 15307, 59306, 62160}",Employee of the Month
3011,3011,15037,6.1,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{41088, 59154, 10131, 1314583, 56857, 58019, 20387, 78501, 1242281, 11826, 54470, 13389, 6862, 40279, 1212123, 11868, 13922, 49002, 33259, 63470, 33654, 56824}","{25143, 12940, 13614, 13615, 43891, 40471}",Can't Hardly Wait
3012,3012,227,6.9,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]","{2880, 2881, 2882, 2883, 2884, 2885, 2886, 2887, 1769, 723, 500, 98102, 2876, 2877, 2878, 2879}","{2889, 1258, 1776, 2868, 2869, 2870, 2871, 2872, 2873, 2874, 2875}",The Outsiders
3013,3013,294272,6.2,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]","{31365, 1079558, 235023, 8210, 1423519, 1686565, 4135, 3496, 196780, 1587891, 1587892, 18997, 1422517, 1291961, 226504, 1435850, 17490, 1511634, 1669340, 1372, 54494}","{1590402, 1568900, 1376902, 1658887, 139145, 1572873, 1590409, 1024909, 1400078, 1401998, 1635597, 1484178, 1133332, 33303, 1414177, 1332514, 1400354, 1660708, 989349, 1393445, 1393446, 1414182, 1660709, 1660711, 67115, 1660714, 1457325, 1660717, 1457327, 68016, 1354928, 1660719, 11699, 1569332, 1660720, 1569334, 40375, 1660722, 1660723, 1425978, 1497530, 1550780, 1660724, 1660726, 211391, 1660727, 1434945, 1392706, 1494209, 1546434, 1337413, 1401799, 1635535, 1660728, 984533, 1660729, 67428, 1414886, 11625, 1352425, 12653, 592493, 495, 1432047, 1531504, 1594606, 1439092, 1412984, 1450233}",Pete's Dragon
3014,3014,11336,6.9,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]","{61185, 12643, 1081827, 243939, 12483, 14503, 43429, 982406, 133800, 4139, 4690, 971538, 2516, 1351508, 14902, 103864, 252, 8349, 69054, 10559}","{224, 737, 7714, 3275, 22060, 40592, 2161, 1430258, 3027, 1430259, 7413, 310, 5398, 7800, 2874, 8315}",The Dead Zone
